600100411	业务资产重组	穗恒运A
600100499	股票转让-股权受让	腾邦国际
600100538	股票转让-股权受让	招商轮船
600100570	业务资产重组	苹果公司
600100611	业务资产重组	戴尔
600100790	业务资产重组	神华
600100790	业务资产重组	国电
600100820	股票转让-股权受让	北美卡辛
600100820	股票转让-股权受让	中国重庆财信集团
600100982	业务资产重组	保利地产
600100982	业务资产重组	保利置业
600101002	实际控制人涉诉仲裁	宁夏新日恒力钢丝绳股份有限公司
600101013	股票转让-股权受让	鹏润集团
600101041	业务资产重组	苏州长电新科投资有限公司
600101041	业务资产重组	苏州长电新朋投资有限公司
600101192	业务资产重组	百胜中国
600101356	财务信息造假	奥飞数据
600101548	实际控制人变更	中星技术
600101590	实际控制人变更	长园集团
600101613	业务资产重组	万科
600101613	业务资产重组	融创富力
600101652	业务资产重组	宜宾纸业
600101680	股票转让-股权受让	东方精工
600102197	资金紧张	康得新
600102234	业务资产重组	北京金融街集团
600102258	业务资产重组	找钢网
600102259	业务资产重组	方正电机
600102303	业务资产重组	光明乳业
600102348	业务资产重组	中和实业
600102544	业务资产重组	喜马拉雅FM
600102637	业务资产重组	中航
600102743	股票转让-股权受让	江旅集团
600102799	股票转让-股权受让	博世公司
600102877	股票转让-股权受让	洲际油气
600102882	业务资产重组	奥凯航空
600102888	股票转让-股权受让	京东
600102903	业务资产重组	芯联达
600102905	资金紧张	深圳充电网科技公司
600103064	股票转让-股权受让	医药投资
600103095	业务资产重组	Pacira
600103228	涉嫌违法	美都能源
600103377	涉嫌传销	九极生物
600103450	业务资产重组	紫光集团
600103457	股票转让-股权受让	梧州市东泰国有资产经营有限公司
600103588	股票转让-股权受让	新农开发
600103628	提现困难	微信
600103691	涉嫌违法	鲜言
600103846	债务违约	康得新
600103895	股票转让-股权受让	宝能系
600103934	业务资产重组	世纪华通
600103957	实际控制人变更	华仁药业
600103957	实际控制人变更	美亚柏科
600104022	股票转让-股权受让	森马集团
600104041	业务资产重组	万达
600104083	业务资产重组	今日头条
600104091	业务资产重组	宏达新材
600104127	实际控制人变更	华仁药业
600104127	实际控制人变更	美亚柏科
600104213	业务资产重组	蓝瀚科技
600104215	业务资产重组	傅利叶智能
600104217	股票转让-股权受让	瑞莱嘉誉
600104229	业务资产重组	浙江康迪车业有限公司
600104785	股票转让-股权受让	腾讯
600104790	业务资产重组	小康股份
600104928	业务资产重组	京东金融
600104930	实际控制人变更	美丽生态
600105126	业务资产重组	洪都航空
600105179	业务资产重组	永辉超市
600105309	股票转让-股权受让	四维图新
600105353	履行连带担保责任	中商财富融资担保有限公司
600105379	业务资产重组	华仁药业
600105393	股票转让-股权受让	上海科技创业投资有限公司
600105436	股票转让-股权受让	永辉超市
600105449	业务资产重组	中国远洋
600105526	业务资产重组	哈罗单车
600105534	业务资产重组	中远集运
600105534	业务资产重组	中海集运
600105722	股票转让-股权受让	格力电器
600105759	业务资产重组	泰康人寿保险股份有限公司
600105761	商业信息泄露	广东华天成新能源科技股份有限公司
600105929	股票转让-股权受让	格力
600105997	业务资产重组	金立
600106065	实际控制人变更	上海蘅渝
600106180	商业信息泄露	东方航空
600106254	股票转让-股权受让	河南国资
600106403	股票转让-股权受让	君正集团
600106418	业务资产重组	中远海控
600106507	业务资产重组	美国电报电话公司
600106528	债务违约	保定天威集团有限公司
600106675	业务资产重组	礼来
600106890	债务违约	浦发银行
600106968	债务违约	青投集团
600107052	涉嫌违法	瑞银信
600107057	业务资产重组	Traveloka
600107077	债务违约	广州证券
600107169	股票转让-股权受让	融创
600107172	投诉维权	江淮汽车
600107243	资金紧张	乐视
600107252	业务资产重组	三圣特材
600107260	债务违约	精功集团
600107364	股票转让-股权受让	中铝香港
600107367	财务信息造假	安踏体育
600107376	债务违约	福能电力
600107410	业务资产重组	徽商银行
600107507	业务资产重组	金立
600107778	业务资产重组	云南盐化
600107884	业务资产重组	圆融通资产
600107939	业务资产重组	新华都集团
600107941	涉嫌违法	南德
600107967	股票转让-股权受让	恒大地产集团有限公司
600107992	业务资产重组	美的
600108101	股票转让-股权受让	长金投资
600108102	股票转让-股权受让	中投公司
600108292	资金紧张	海通恒信
600108542	资金紧张	趣店
600108576	业务资产重组	卧龙地产
600108642	业务资产重组	红岭创投
600108704	提现困难	爱投资
600108716	股票转让-股权受让	太保产险
600108753	实际控制人涉诉仲裁	浙江东晶电子股份有限公司
600108755	业务资产重组	共达电声
600108893	涉嫌欺诈	58同城
600108927	业务资产重组	WeWork
600108962	股票转让-股权受让	鑫昌泰水泥集团
600108976	业务资产重组	三维丝
600109064	股票转让-股权受让	宜昌长金
600109285	债务违约	乐视网
600109305	业务资产重组	中国石化
600109322	财务信息造假	欣泰电气
600109372	财务信息造假	康美药业
600109453	涉嫌违法	乐视网
600109497	业务资产重组	奇点汽车
600109630	资金紧张	三菱
600109634	涉嫌传销	日本生命
600109804	财务信息造假	TCL
600110255	股票转让-股权受让	福星集团
600110331	资金紧张	美团
600110383	财务信息造假	澳优
600110589	实际控制人变更	福建青松股份有限公司
600110677	股票转让-股权受让	康达新材
600110716	业务资产重组	西门子
600110737	业务资产重组	Facebook
600110754	资金紧张	宏辉果蔬
600110767	实际控制人涉诉仲裁	苏州金螳螂控股有限公司
600110795	实际控制人变更	恒天海龙
600110806	业务资产重组	TCL控股
600110806	业务资产重组	TCL电子
600110849	资金紧张	讷河智慧牧业
600110981	业务资产重组	华豚企业
600111011	资金紧张	云南城投
600111125	业务资产重组	唐德影视
600111165	股票转让-股权受让	腾讯
600111178	业务资产重组	Zoom
600111197	商业信息泄露	Facebook
600111442	业务资产重组	Square
600111486	业务资产重组	中航飞机
600111522	歇业停业	星马创投
600112000	业务资产重组	金地商置
600112045	债务违约	凯业贸易
600112064	财务信息造假	东芝
600112118	业务资产重组	Flipkart
600112478	涉嫌违法	秋实弘仕资管
600112478	涉嫌违法	聚合创投
600112721	业务资产重组	万丈金数
600112739	业务资产重组	Grab
600112772	债务违约	乐视网
600112821	业务资产重组	广州恒运企业集团股份有限公司
600112848	资金紧张	新丽传媒
600112861	业务资产重组	Uber
600112861	业务资产重组	Taboola
600112928	业务资产重组	中粮
600112993	股票转让-股权受让	信达风盛
600113030	业务资产重组	盛熙地产
600113103	业务资产重组	三聚环保
600113152	商业信息泄露	文远知行
600113160	股票转让-股权受让	阿里巴巴
600113180	业务资产重组	迪士尼
600113222	资金紧张	格力地产
600113270	业务资产重组	四开花园
600113442	业务资产重组	华鼎股份
600113444	歇业停业	华业资本
600113494	业务资产重组	广州证券
600113498	业务资产重组	TapTap
600113524	实际控制人变更	北京华录百纳影视股份有限公司
600113616	实际控制人变更	格力电器
600113633	业务资产重组	广州恒运企业集团股份有限公司
600113642	实际控制人变更	华仁药业
600113642	实际控制人变更	美亚柏科
600113750	业务资产重组	美年健康
600113855	实际控制人变更	东胜康业
600113920	股票转让-股权受让	NEVS
600114008	业务资产重组	招商地产
600114026	业务资产重组	雅高酒店
600114235	股票转让-股权受让	复星医药
600114514	资金紧张	锤子科技
600114602	涉嫌违法	中泰证券
600114628	债务违约	EFSF
600114779	涉嫌违法	投之家
600114810	业务资产重组	万科
600114883	股票转让-股权受让	富达基金
600114939	股票转让-股权受让	平安资管
600114939	业务资产重组	招商蛇口
600114944	股票转让-股权受让	爱施德
600115014	实际控制人变更	汉商集团
600115022	业务资产重组	中船集团
600115156	涉嫌欺诈	华业资本
600115208	业务资产重组	华源控股
600115251	歇业停业	天龙光电
600115322	股票转让-股权受让	泸天化集团
600115366	股票转让-股权受让	汇丰
600115397	股票转让-股权受让	复地投资
600115398	业务资产重组	Grab
600115468	业务资产重组	伯克希尔
600115557	股票转让-股权受让	摩根大通
600115588	债务违约	五洋建设
600115609	股票转让-股权受让	新农开发
600115689	债务违约	海航
600115997	债务违约	国融证券
600116009	财务信息造假	长园集团
600116107	业务资产重组	恒逸石化股份有限公司
600116138	涉嫌非法集资	金盈所
600116198	业务资产重组	天风证券
600116198	业务资产重组	华创证券
600116337	实际控制人变更	康恩贝集团
600116351	债务违约	东旭光电
600116488	业务资产重组	华润万家
600116538	业务资产重组	山东肥城矿业集团
600116610	资金紧张	誉燊丰
600116749	业务资产重组	云知声
600117004	业务资产重组	阿里巴巴
600117009	业务资产重组	西南证券
600117088	业务资产重组	中天金融
600117264	债务重组	盛运环保
600117298	股票转让-股权受让	苏州青创
600117300	业务资产重组	瑞安房地产
600117414	业务资产重组	海协信托
600117440	实际控制人变更	深圳市宇顺电子股份有限公司
600117483	商业信息泄露	facebook
600117511	业务资产重组	软银
600117546	业务资产重组	美的
600117773	股票转让-股权受让	上海威都实业
600117781	业务资产重组	TCL控股
